relative_path,group,status,error,n_samples,duration_s,sampling_rate_hz,raw_frequency_hz,raw_peak_amplitude,processed_frequency_hz,processed_peak_amplitude
Dataset_sensor/acoplado/dados_03.csv,Dataset_sensor/acoplado,ok,,12783,20.421932,618.8118811886903,9.43974941968197,0.5013366520346043,9.460601849196784,0.5543465623708925
Dataset_sensor/acoplado/dados_04.csv,Dataset_sensor/acoplado,ok,,15866,25.439224,618.8118811886903,9.43857779198683,0.39598178757616076,9.436636369731144,0.4588113965751071
Dataset_sensor/acoplado/dados_05.csv,Dataset_sensor/acoplado,ok,,11708,18.745304,618.8118811883502,18.76308659223303,0.6358377360928538,18.76693995972931,0.7280100331138241
Dataset_sensor/acoplado/dados_06.csv,Dataset_sensor/acoplado,ok,,2040,3.12018,652.7415143604646,59.83463881637593,0.06283761173132499,59.86469137228571,0.0792258394758478
Dataset_sensor/acoplado/dados_07.csv,Dataset_sensor/acoplado,ok,,17273,26.629988,652.7415143606539,19.726224193612072,0.35977486335311215,9.897746508278583,0.4282760342531441
Dataset_sensor/acoplado/dados_08.csv,Dataset_sensor/acoplado,ok,,9444,14.603088,652.7415143606539,19.767479151540343,0.7953339932982385,19.75750024470571,0.9073493664682635
Dataset_sensor/acoplado/dados_09.csv,Dataset_sensor/acoplado,ok,,15233,23.715512,652.7415143602755,9.898463192885421,0.4486030895069851,9.910708561045768,0.4729038989365128
Dataset_sensor/acoplado/dados_10.csv,Dataset_sensor/acoplado,ok,,10814,16.677424,652.7415143606539,9.899168518138268,0.2834496034462904,9.85564528526297,0.325557741780957
Dataset_sensor/acoplado/dados_12.csv,Dataset_sensor/acoplado,ok,,10007,15.746164,620.3473945410489,18.845369035722882,0.7843723366357216,18.781736419461488,0.9756862330075402
Dataset_sensor/acoplado/dados_13.csv,Dataset_sensor/acoplado,ok,,12624,20.075212,618.8118811886903,9.460606231734571,0.45095648132909094,9.468289278970111,0.538289661397381
Dataset_sensor/acoplado/dados_14.csv,Dataset_sensor/acoplado,ok,,12254,19.423608,620.3473945403653,9.466701712016345,0.42569502384476854,9.511288843037969,0.5340348257657734
Dataset_sensor/acoplado/dados_15.csv,Dataset_sensor/acoplado,ok,,15689,24.498276,652.741514359897,1.040126066607013,0.4757638568365804,19.721740669702882,0.6572353373932749
Dataset_sensor/acoplado/dados_16.csv,Dataset_sensor/acoplado,ok,,11456,17.91324,652.741514359897,19.771412838938918,0.6737456914370608,19.74364787541719,0.8793358823313707
Dataset_sensor/acoplado/dados_17.csv,Dataset_sensor/acoplado,ok,,12087,18.919044,652.741514359897,9.936662417657075,0.5594099468506817,9.882693123718303,0.6904045079479091
Dataset_sensor/acoplado/dados_18.csv,Dataset_sensor/acoplado,ok,,13279,20.828144,652.741514359897,19.760681434797696,0.5071447732739652,19.747467797469145,0.5647876816556485
Dataset_sensor/acoplado/dados_19.csv,Dataset_sensor/acoplado,ok,,13507,21.441252,618.8118811886903,18.78380626988695,0.5887992018410294,18.822171262918793,0.6649410518660348
Dataset_sensor/acoplado/dados_20.csv,Dataset_sensor/acoplado,ok,,10212,16.260244,618.8118811886903,9.453060464692097,0.3353513602671922,9.43602647558445,0.36018503104357846
Dataset_sensor/acoplado/dados_21.csv,Dataset_sensor/acoplado,ok,,13448,21.281028,620.347394540707,9.456515160681509,0.5104424213833431,9.469754441418479,0.5829051703546367
Dataset_sensor/acoplado/dados_22.csv,Dataset_sensor/acoplado,ok,,13191,20.874048,620.347394540707,18.76420365565477,0.5260797258390986,9.430051946718283,0.6293647426665591
