tempo_us,posicao_mm
58475000,-0.6832
58476000,-0.6832
58477000,-0.7527
58478000,-0.7527
58479000,-0.8222
58480000,-0.7527
58481000,-0.6832
58482000,-0.6832
58483000,-0.6832
58484000,-0.6832
58485000,-0.6137
58486004,-0.5442
58487000,-0.5442
58488000,-0.4747
58489000,-0.4747
58490000,-0.4747
58491000,-0.4747
58492000,-0.4747
58493000,-0.4052
58494000,-0.3357
58495000,-0.3357
58496000,-0.3357
58497000,-0.1967
58498000,-0.1272
58499000,-0.0577
58500000,-0.0577
58501000,0.0118
58502000,-0.0577
58503000,-0.1272
58504000,-0.0577
58505000,0.0118
58506000,0.0118
58507000,0.0118
58508000,0.0118
58509004,0.0118
58510000,0.0118
58511000,-0.0577
58512000,-0.0577
58513004,-0.1967
58514000,-0.1272
58515000,-0.0577
58516000,0.0118
58517000,0.0118
58518000,0.0118
58519004,0.0118
58520000,0.0813
58521000,0.0813
58522004,0.1508
58523000,0.1508
58524000,0.1508
58525000,0.1508
58526000,0.1508
58527000,0.1508
58528000,0.3593
58529000,0.3593
58530004,0.4288
58531000,0.4983
58532000,0.4983
58533000,0.4983
58534000,0.4288
58535000,0.4288
58536000,0.4288
58537000,0.4288
58538000,0.4983
58539000,0.4983
58540000,0.4983
58541000,0.4983
58542000,0.5678
58543000,0.5678
58544000,0.5678
58545000,0.5678
58546000,0.4983
58547000,0.6373
58548004,0.6373
58549000,0.6373
58550000,0.6373
58551000,0.7068
58552000,0.7068
58553004,0.7763
58554000,0.7763
58555004,0.7763
58556000,0.7763
58557004,0.7763
58558000,0.7068
58559000,0.7068
58560000,0.7068
58561000,0.7763
58562000,0.7763
58563000,0.7068
58564000,0.7068
58565000,0.7763
58566000,0.7763
58567000,0.7763
58568000,0.7763
58569000,0.7068
58570000,0.8458
58571000,0.7763
58572004,0.7763
58573000,0.7068
58574000,0.7763
58575000,0.7068
58576000,0.6373
58577000,0.7068
58578000,0.6373
58579000,0.6373
58580004,0.6373
58581000,0.6373
58582000,0.6373
58583000,0.6373
58584000,0.6373
58585000,0.6373
58586000,0.6373
58587004,0.5678
58588000,0.6373
58589004,0.6373
58590000,0.4983
58591000,0.5678
58592000,0.4983
58593000,0.4288
58594000,0.3593
58595000,0.3593
58596000,0.3593
58597000,0.4288
58598000,0.4288
58599000,0.4983
58600000,0.4983
58601000,0.4983
58602000,0.3593
58603000,0.2898
58604000,0.2203
58605000,0.2898
58606004,0.1508
58607000,0.1508
58608000,0.0813
58609000,0.0813
58610000,0.0813
58611000,0.0118
58612000,-0.0577
58613000,-0.1272
58614000,-0.0577
58615000,-0.0577
58616000,-0.0577
58617000,-0.0577
58618000,0.0118
58619000,0.0118
58620004,0.0118
58621000,0.0813
58622004,0.0118
58623000,0.0813
58624000,0.0118
58625000,-0.0577
58626000,-0.1272
58627000,-0.1967
58628000,-0.1272
58629000,-0.1272
58630000,-0.1272
58631000,-0.0577
58632000,-0.0577
58633004,-0.1272
58634000,-0.1967
58635000,-0.1967
58636000,-0.2662
58637000,-0.2662
58638000,-0.3357
58639000,-0.4052
58640000,-0.4747
58641000,-0.4747
58642000,-0.5442
58643000,-0.5442
58644000,-0.6137
58645000,-0.6137
58646000,-0.6832
58647000,-0.6832
58648000,-0.6832
58649000,-0.6832
58650000,-0.6832
58651000,-0.6832
58652000,-0.6832
58653000,-0.7527
58654000,-0.6832
58655000,-0.6832
58656000,-0.6832
58657000,-0.6832
58658000,-0.6832
58659000,-0.6832
58660004,-0.6832
58661000,-0.6832
58662000,-0.6832
58663000,-0.7527
58664004,-0.6832
58665000,-0.6832
58666000,-0.6832
58667000,-0.6832
58668000,-0.6137
58669004,-0.6137
58670000,-0.6137
58671000,-0.6832
58672000,-0.6137
58673000,-0.6832
58674000,-0.6137
58675000,-0.6832
58676000,-0.7527
58677000,-0.6832
58678000,-0.7527
58679004,-0.8222
58680000,-0.7527
58681000,-0.6832
58682000,-0.6832
58683000,-0.6832
58684004,-0.6832
58685000,-0.6137
58686004,-0.6137
58687000,-0.5442
58688000,-0.5442
58689000,-0.4747
58690000,-0.4747
58691000,-0.4747
58692000,-0.4747
58693004,-0.4747
58694000,-0.4052
58695000,-0.4052
58696000,-0.4052
58697000,-0.1967
58698000,-0.1272
58699000,-0.1272
58700004,-0.1272
58701000,0.0118
58702000,0.0118
58703000,-0.0577
58704000,-0.1272
58705004,0.0118
58706000,0.0118
58707000,0.0118
58708000,0.0118
58709004,0.0118
58710000,0.0118
58711004,0.0118
58712000,0.0118
58713000,-0.1272
58714000,-0.1272
58715000,-0.1272
58716000,-0.1272
58717004,-0.0577
58718000,0.0118
58719000,0.0813
58720000,0.0118
58721000,0.0813
58722000,0.0813
58723000,0.0813
58724000,0.0813
58725000,0.0813
58726000,0.2203
58727000,0.1508
58728000,0.1508
58729000,0.2203
58730000,0.2898
58731004,0.4288
58732000,0.4288
58733000,0.4288
58734000,0.4983
58735000,0.4288
58736000,0.4288
58737000,0.4288
58738000,0.4288
58739000,0.4288
58740000,0.4983
58741000,0.4983
58742000,0.4983
58743000,0.5678
58744000,0.5678
58745000,0.5678
58746000,0.4983
58747000,0.5678
58748000,0.6373
58749000,0.6373
58750000,0.6373
58751000,0.6373
58752000,0.7763
58753000,0.7068
58754000,0.7068
58755004,0.7068
58756000,0.7068
58757000,0.6373
58758000,0.7068
58759000,0.7068
58760000,0.6373
58761000,0.6373
58762000,0.6373
58763000,0.6373
58764000,0.7763
58765000,0.7068
58766000,0.7763
58767000,0.7763
58768000,0.7763
58769000,0.7068
58770000,0.7763
58771000,0.7763
58772000,0.7763
58773000,0.7763
58774000,0.7068
58775000,0.7068
58776000,0.7068
58777000,0.7068
58778000,0.6373
58779000,0.6373
58780000,0.6373
58781000,0.6373
58782000,0.6373
58783000,0.6373
58784000,0.6373
58785000,0.6373
58786000,0.6373
58787000,0.6373
58788000,0.5678
58789000,0.6373
58790000,0.5678
58791000,0.4983
58792000,0.4288
58793000,0.4983
58794000,0.3593
58795000,0.3593
58796000,0.2898
58797004,0.3593
58798000,0.4288
58799000,0.4288
58800000,0.4983
58801000,0.4288
58802000,0.4288
58803000,0.3593
58804000,0.2203
58805000,0.2203
58806000,0.2203
58807004,0.2203
58808000,0.1508
58809000,0.0813
58810000,0.0813
58811000,0.0118
58812000,0.0118
58813000,-0.0577
58814000,-0.0577
58815000,0.0118
58816000,-0.1272
58817000,-0.0577
58818000,0.0118
58819000,-0.0577
58820000,0.0118
58821000,0.0813
58822000,0.0118
58823000,0.0118
58824000,0.0118
58825000,-0.0577
58826000,-0.1272
58827000,-0.0577
58828000,-0.1967
58829004,-0.1967
58830000,-0.1272
58831004,-0.0577
58832000,0.0118
58833000,-0.0577
58834000,-0.1272
58835000,-0.1967
58836000,-0.1967
58837000,-0.3357
58838000,-0.3357
58839000,-0.3357
58840000,-0.4747
58841000,-0.4747
58842000,-0.4747
58843004,-0.5442
58844000,-0.6137
58845000,-0.6137
58846000,-0.6832
58847000,-0.6832
58848000,-0.6832
58849000,-0.6137
58850000,-0.6832
58851000,-0.6832
58852004,-0.6832
58853000,-0.6832
58854000,-0.6832
58855000,-0.6832
58856000,-0.6832
58857000,-0.6832
58858000,-0.6832
58859000,-0.6832
58860000,-0.6832
58861000,-0.6832
58862000,-0.6832
58863000,-0.6832
58864000,-0.6832
58865000,-0.6832
58866000,-0.6832
58867000,-0.6832
58868000,-0.6832
58869000,-0.6832
58870000,-0.6137
58871000,-0.6832
58872000,-0.6832
58873000,-0.6832
58874000,-0.6832
58875000,-0.6832
58876000,-0.7527
58877000,-0.7527
58878000,-0.7527
58879000,-0.7527
58880000,-0.8222
58881000,-0.7527
58882004,-0.7527
58883000,-0.6832
58884000,-0.6832
58885000,-0.6832
58886000,-0.6137
58887000,-0.5442
58888000,-0.5442
58889000,-0.4747
58890000,-0.4747
58891000,-0.4747
58892000,-0.4747
58893000,-0.4747
58894000,-0.4052
58895000,-0.3357
58896000,-0.3357
58897000,-0.3357
58898000,-0.1967
58899000,-0.0577
58900004,-0.1272
58901000,-0.1272
58902000,-0.0577
58903000,-0.0577
58904000,-0.0577
58905000,-0.0577
58906000,-0.0577
58907004,0.0118
58908000,0.0118
58909000,0.0118
58910000,0.0118
58911004,0.0118
58912000,0.0118
58913000,-0.1272
58914000,-0.0577
58915000,-0.0577
58916000,-0.0577
58917000,-0.0577
58918000,0.0118
58919000,0.0118
58920000,0.0118
58921000,0.0813
58922000,0.0813
58923004,0.0813
58924000,0.1508
58925004,0.1508
58926000,0.0813
58927000,0.1508
58928000,0.1508
58929004,0.2203
58930000,0.2203
58931004,0.4288
58932000,0.4983
58933000,0.4983
58934000,0.4288
58935000,0.4983
58936000,0.4288
58937000,0.3593
58938000,0.4288
58939000,0.4288
58940000,0.4288
58941000,0.4288
58942000,0.4288
58943000,0.5678
58944000,0.4983
58945000,0.5678
58946000,0.4983
58947000,0.4983
58948000,0.6373
58949000,0.6373
58950000,0.6373
58951000,0.6373
58952000,0.7068
58953000,0.7068
58954000,0.7068
58955000,0.7763
58956000,0.7068
58957000,0.7068
58958000,0.6373
58959000,0.7763
58960000,0.6373
58961000,0.7068
58962000,0.6373
58963000,0.6373
58964000,0.7763
58965000,0.7763
58966000,0.7763
58967000,0.7763
58968000,0.7763
58969000,0.7763
58970000,0.7763
58971000,0.7763
58972000,0.8458
58973000,0.7068
58974000,0.7068
58975000,0.6373
58976000,0.6373
58977000,0.6373
58978000,0.7068
58979004,0.7068
58980000,0.5678
58981000,0.6373
58982000,0.6373
58983000,0.6373
58984000,0.6373
58985000,0.5678
58986000,0.6373
58987000,0.6373
58988000,0.6373
58989000,0.5678
58990004,0.5678
58991000,0.5678
58992000,0.4983
58993000,0.4288
58994000,0.4288
58995000,0.3593
58996000,0.2898
58997000,0.3593
58998000,0.4288
58999000,0.4288
59000000,0.4983
59001000,0.4983
59002000,0.4983
59003000,0.4288
59004000,0.3593
59005000,0.2203
59006000,0.2203
59007000,0.1508
59008004,0.1508
59009004,0.1508
59010000,0.0813
59011000,0.0813
59012000,0.0118
59013000,-0.0577
59014000,-0.0577
59015000,0.0118
59016000,0.0118
59017000,0.0118
59018000,-0.0577
59019000,-0.1272
59020000,0.0813
59021000,0.0118
59022000,0.0813
59023000,0.0118
59024000,0.0118
59025000,0.0118
59026000,-0.0577
59027000,-0.1272
59028000,-0.1272
59029000,-0.1967
59030000,-0.1967
59031000,-0.1272
59032000,-0.0577
59033000,-0.1272
59034000,-0.1272
59035000,-0.1272
59036004,-0.1967
59037000,-0.2662
59038004,-0.1967
59039000,-0.2662
59040004,-0.3357
59041000,-0.4747
59042000,-0.4747
59043000,-0.4747
59044000,-0.5442
59045000,-0.5442
59046000,-0.6137
59047000,-0.6137
59048000,-0.6137
59049000,-0.6137
59050000,-0.6832
59051000,-0.6137
59052000,-0.6832
59053004,-0.6832
59054000,-0.6832
59055000,-0.6832
59056004,-0.6832
59057000,-0.6832
59058000,-0.6832
59059000,-0.6832
59060000,-0.7527
59061000,-0.6832
59062000,-0.7527
59063000,-0.7527
59064000,-0.6832
59065000,-0.6832
59066000,-0.6832
59067000,-0.6832
59068004,-0.6137
59069000,-0.6137
59070000,-0.6832
59071000,-0.6832
59072000,-0.6137
59073000,-0.6832
59074000,-0.6832
59075000,-0.6832
59076000,-0.6832
59077000,-0.6832
59078000,-0.7527
59079000,-0.7527
59080000,-0.8222
59081000,-0.7527
59082000,-0.6832
59083000,-0.6832
59084004,-0.6137
59085000,-0.6832
59086000,-0.6137
59087000,-0.5442
59088000,-0.5442
59089000,-0.5442
59090000,-0.4747
59091000,-0.4747
59092000,-0.4747
59093000,-0.4747
59094000,-0.4747
59095000,-0.4052
59096000,-0.4052
59097000,-0.3357
59098000,-0.1967
59099000,-0.1967
59100000,-0.0577
59101004,-0.1272
59102000,-0.0577
59103000,0.0118
59104000,-0.0577
59105000,-0.1272
59106000,-0.0577
59107000,-0.0577
59108000,0.0118
59109000,-0.0577
59110000,0.0118
59111000,0.0118
59112000,0.0118
59113000,-0.1272
59114000,0.0118
59115000,-0.0577
59116000,0.0118
59117004,-0.1272
59118000,-0.0577
59119004,0.0813
59120000,0.0813
59121000,0.0813
59122000,0.0813
59123000,0.0813
59124000,0.0813
59125000,0.1508
59126000,0.1508
59127000,0.0813
59128000,0.2203
59129000,0.1508
59130000,0.2203
59131000,0.3593
59132000,0.4983
59133000,0.4983
59134000,0.4983
59135000,0.4983
59136000,0.4288
59137000,0.4288
59138000,0.3593
59139000,0.4288
59140000,0.4288
59141000,0.4288
59142000,0.4983
59143000,0.4983
59144000,0.4983
59145004,0.5678
59146000,0.4983
59147000,0.4983
59148000,0.6373
59149000,0.6373
59150000,0.6373
59151000,0.6373
59152000,0.6373
59153000,0.7068
59154000,0.7068
59155000,0.7068
59156000,0.7763
59157000,0.7068
59158000,0.7763
59159004,0.6373
59160000,0.6373
59161000,0.7068
59162000,0.7068
59163000,0.6373
59164000,0.7068
59165004,0.7068
59166000,0.7763
59167000,0.7763
59168000,0.7068
59169000,0.7763
59170000,0.7763
59171000,0.7763
59172000,0.7763
59173000,0.7763
59174000,0.7763
59175004,0.6373
59176000,0.6373
59177000,0.7068
59178000,0.6373
59179004,0.6373
59180000,0.6373
59181004,0.6373
59182000,0.6373
59183000,0.6373
59184000,0.6373
59185000,0.6373
59186000,0.6373
59187004,0.6373
59188000,0.6373
59189000,0.5678
59190004,0.5678
59191000,0.5678
59192000,0.4288
59193000,0.4983
59194000,0.4288
59195000,0.3593
59196000,0.3593
59197000,0.3593
59198000,0.4288
59199000,0.4288
59200000,0.4288
59201000,0.4288
59202004,0.4983
59203004,0.4288
59204000,0.3593
59205000,0.2898
59206000,0.2203
59207000,0.2203
59208000,0.0813
59209000,0.0813
59210000,0.0813
59211000,0.0813
59212000,0.0813
59213004,-0.0577
59214000,-0.0577
59215004,0.0118
59216004,0.0118
59217000,-0.0577
59218000,-0.1272
59219000,-0.0577
59220000,-0.0577
59221000,0.0118
59222000,0.0813
59223000,0.0813
59224000,0.0118
59225000,0.0118
59226000,-0.0577
59227004,-0.0577
59228000,-0.1272
59229000,-0.1967
59230000,-0.1967
59231000,-0.1272
59232000,-0.0577
59233000,-0.0577
59234000,-0.0577
59235004,-0.0577
59236000,-0.1272
59237000,-0.1967
59238000,-0.1967
59239000,-0.3357
59240000,-0.4052
59241000,-0.3357
59242000,-0.4747
59243000,-0.4747
59244000,-0.4747
59245000,-0.5442
59246000,-0.6137
59247000,-0.6137
59248000,-0.6137
59249000,-0.6832
59250004,-0.6137
59251000,-0.6137
59252000,-0.6832
59253000,-0.6832
59254000,-0.6832
59255000,-0.6832
59256000,-0.6832
59257000,-0.6832
59258000,-0.6832
59259000,-0.6832
59260000,-0.7527
59261000,-0.6832
59262000,-0.6832
59263000,-0.7527
59264000,-0.6832
59265000,-0.6832
59266000,-0.6137
59267000,-0.6832
59268000,-0.6832
59269000,-0.6832
59270000,-0.6832
59271000,-0.6832
59272000,-0.6832
59273000,-0.6832
59274000,-0.6137
59275000,-0.6832
59276000,-0.7527
59277000,-0.7527
59278000,-0.7527
59279000,-0.7527
59280000,-0.7527
59281000,-0.7527
59282000,-0.6832
59283004,-0.6832
59284000,-0.6832
59285000,-0.6832
59286004,-0.6832
59287000,-0.6137
59288000,-0.6137
59289000,-0.6137
59290000,-0.5442
59291000,-0.4747
59292000,-0.4747
59293000,-0.4747
59294000,-0.4747
59295004,-0.4747
59296000,-0.4052
59297004,-0.3357
59298000,-0.2662
59299000,-0.1967
59300000,-0.1967
59301000,-0.1272
59302000,-0.0577
59303000,0.0118
59304000,-0.0577
59305000,-0.0577
59306000,-0.1272
59307000,-0.0577
59308000,0.0118
59309000,0.0118
59310004,-0.1272
59311000,-0.0577
59312000,-0.0577
59313004,-0.0577
59314000,0.0118
59315000,-0.0577
59316000,-0.0577
59317000,-0.1272
59318000,-0.1272
59319000,0.0118
59320000,0.0118
59321000,0.0118
59322004,0.0813
59323000,0.0813
59324000,0.0813
59325000,0.0813
59326000,0.0813
59327000,0.0813
59328000,0.1508
59329004,0.1508
59330000,0.1508
59331000,0.2898
59332000,0.4288
59333000,0.4983
59334000,0.5678
59335000,0.4983
59336004,0.4288
59337000,0.4288
59338000,0.4288
59339000,0.4288
59340000,0.4288
59341000,0.4288
59342000,0.4288
59343000,0.4288
59344000,0.4983
59345000,0.4983
59346004,0.4288
59347004,0.4983
59348000,0.5678
59349000,0.5678
59350000,0.6373
59351000,0.6373
59352004,0.6373
59353000,0.6373
59354000,0.7068
59355000,0.7068
59356004,0.7763
59357000,0.7068
59358000,0.6373
59359000,0.6373
59360000,0.6373
59361000,0.6373
59362000,0.7068
59363000,0.6373
59364000,0.6373
59365000,0.7068
59366000,0.7068
59367000,0.7068
59368000,0.7763
59369000,0.7068
59370000,0.7763
59371000,0.7068
59372000,0.7068
59373004,0.7763
59374000,0.7763
59375004,0.7068
59376000,0.6373
59377000,0.6373
59378000,0.7068
59379000,0.6373
59380000,0.6373
59381000,0.6373
59382000,0.7068
59383000,0.6373
59384004,0.6373
59385000,0.6373
59386000,0.5678
59387000,0.6373
59388004,0.5678
59389000,0.5678
59390000,0.5678
59391000,0.6373
59392000,0.4983
59393000,0.4288
59394000,0.4288
59395000,0.4288
59396000,0.3593
59397000,0.3593
59398000,0.4288
59399000,0.4983
59400000,0.4288
59401000,0.4983
59402000,0.4983
59403000,0.4983
59404000,0.4288
59405004,0.3593
59406000,0.2898
59407004,0.2203
59408000,0.2203
59409000,0.0813
59410000,0.0813
59411000,0.0813
59412004,0.0118
59413000,0.0118
59414000,0.0118
59415000,0.0118
59416000,0.0118
59417000,0.0118
59418000,-0.0577
59419004,0.0118
59420000,0.0118
59421000,0.0118
59422000,0.0813
59423000,0.0813
59424000,0.0118
59425000,0.0118
59426000,-0.0577
59427000,0.0118
59428000,-0.0577
59429000,-0.1272
59430004,-0.1967
59431000,-0.1272
59432000,-0.0577
59433000,0.0118
59434000,0.0118
59435000,-0.0577
59436000,-0.1272
59437000,-0.1967
59438000,-0.1967
59439000,-0.1967
59440000,-0.2662
59441000,-0.3357
59442000,-0.4052
59443000,-0.4747
59444000,-0.4747
59445000,-0.5442
59446000,-0.6137
59447000,-0.6137
59448000,-0.6137
59449004,-0.6832
59450000,-0.6832
59451004,-0.6137
59452000,-0.6137
59453000,-0.6832
59454000,-0.6832
59455004,-0.6832
59456000,-0.6832
59457000,-0.7527
59458000,-0.6832
59459004,-0.6832
59460000,-0.7527
59461000,-0.6832
59462000,-0.6832
59463000,-0.7527
59464000,-0.7527
59465000,-0.6832
59466000,-0.6832
59467000,-0.6832
59468000,-0.6137
59469004,-0.6832
59470000,-0.6137
59471004,-0.6832
59472000,-0.6832
59473000,-0.6137
59474000,-0.7527
59475000,-0.6832
59476000,-0.7527
59477000,-0.7527
59478000,-0.7527
59479000,-0.7527
59480000,-0.8222
59481004,-0.7527
59482000,-0.6832
59483000,-0.6832
59484000,-0.6832
59485000,-0.6137
59486004,-0.6832
59487000,-0.6137
59488004,-0.6137
59489000,-0.5442
59490000,-0.5442
59491000,-0.4747
59492004,-0.4747
59493000,-0.4747
59494000,-0.4747
59495000,-0.4747
59496000,-0.4052
59497000,-0.4052
59498000,-0.3357
59499000,-0.1967
59500000,-0.1272
59501004,-0.1272
59502000,-0.1272
59503000,-0.0577
59504000,0.0118
59505000,0.0118
59506004,0.0118
59507000,-0.1272
59508000,-0.0577
59509000,-0.0577
59510000,-0.0577
59511000,-0.1272
59512000,-0.0577
59513004,0.0118
59514000,0.0118
59515000,-0.0577
59516000,0.0118
59517004,-0.0577
59518000,-0.1272
59519004,-0.1272
59520000,0.0118
59521000,0.0118
59522000,0.0813
59523000,0.0813
59524000,0.0118
59525000,0.0813
59526000,0.0813
59527000,0.0813
59528000,0.0813
59529000,0.0813
59530000,0.0813
59531000,0.2203
59532000,0.3593
59533000,0.3593
59534000,0.4983
59535000,0.4983
59536000,0.4983
59537004,0.4983
59538000,0.4288
59539000,0.4288
59540000,0.3593
59541000,0.4288
59542000,0.4288
59543000,0.4288
59544000,0.4288
59545000,0.4983
59546000,0.4983
59547000,0.5678
59548000,0.5678
59549000,0.6373
59550000,0.6373
59551000,0.6373
59552000,0.6373
59553004,0.6373
59554000,0.6373
59555000,0.7068
59556000,0.7763
59557000,0.7068
59558000,0.7068
59559000,0.6373
59560000,0.6373
59561000,0.6373
59562000,0.6373
59563000,0.6373
59564000,0.6373
59565004,0.6373
59566000,0.7068
59567000,0.7763
59568000,0.7763
59569000,0.7068
59570000,0.7763
59571000,0.7763
59572000,0.7763
59573000,0.7068
59574000,0.7068
59575000,0.7068
59576000,0.6373
59577004,0.6373
59578000,0.6373
59579004,0.7068
59580000,0.6373
59581004,0.6373
59582000,0.7068
59583000,0.6373
59584000,0.6373
59585000,0.6373
59586000,0.6373
59587000,0.6373
59588000,0.6373
59589000,0.5678
59590000,0.6373
59591000,0.5678
59592000,0.5678
59593000,0.4983
59594000,0.4288
59595000,0.4288
59596004,0.3593
59597000,0.2898
59598000,0.3593
59599000,0.4288
59600000,0.4288
59601000,0.4288
59602000,0.5678
59603000,0.4288
59604004,0.4288
59605000,0.3593
59606000,0.3593
59607000,0.2203
59608000,0.1508
59609000,0.0813
59610000,0.0813
59611004,0.0813
59612000,0.0813
59613000,0.0118
59614000,0.0118
59615000,0.0118
59616000,0.0118
59617000,0.0118
59618000,-0.1272
59619000,-0.1272
59620000,-0.0577
59621000,-0.0577
59622000,0.0118
59623000,0.0813
59624000,0.0813
59625000,0.0118
59626000,0.0118
59627000,-0.0577
59628000,-0.0577
59629000,-0.1272
59630000,-0.1272
59631000,-0.1272
59632000,-0.1272
59633004,-0.0577
59634000,0.0118
59635000,0.0118
59636000,-0.0577
59637000,-0.1272
59638000,-0.1967
59639000,-0.1967
59640000,-0.2662
59641000,-0.3357
59642000,-0.4052
59643004,-0.4747
59644000,-0.4747
59645004,-0.5442
59646000,-0.6137
59647000,-0.5442
59648000,-0.5442
59649000,-0.5442
59650000,-0.6137
59651000,-0.5442
59652004,-0.6137
59653000,-0.6137
59654004,-0.6137
59655000,-0.6832
59656000,-0.6832
59657000,-0.6832
59658004,-0.7527
59659000,-0.7527
59660000,-0.7527
59661000,-0.7527
59662000,-0.6832
59663004,-0.7527
59664000,-0.6832
59665004,-0.6832
59666000,-0.6832
59667000,-0.6832
59668000,-0.6137
59669000,-0.6832
59670000,-0.6832
59671000,-0.6137
59672000,-0.6832
59673000,-0.6832
59674000,-0.6832
59675000,-0.6832
59676004,-0.6832
59677000,-0.7527
59678000,-0.6832
59679000,-0.7527
59680000,-0.8222
59681004,-0.7527
59682000,-0.6832
59683000,-0.6832
59684004,-0.6832
59685000,-0.6137
59686000,-0.6832
59687000,-0.6137
59688000,-0.6137
59689000,-0.5442
59690000,-0.5442
59691000,-0.4747
59692000,-0.4747
59693004,-0.4747
59694000,-0.4747
59695000,-0.4747
59696004,-0.4052
59697000,-0.3357
59698000,-0.3357
59699000,-0.1967
59700004,-0.1272
59701000,-0.1272
59702000,-0.1272
59703000,-0.0577
59704004,-0.0577
59705000,-0.0577
59706000,-0.0577
59707000,-0.1272
59708000,-0.1272
59709000,-0.0577
59710004,-0.0577
59711000,-0.0577
59712000,-0.0577
59713000,-0.0577
59714000,0.0118
59715000,0.0118
59716000,0.0118
59717000,-0.0577
59718000,-0.0577
59719000,-0.0577
59720000,-0.0577
59721000,0.0118
59722000,0.0813
59723000,0.0813
59724000,0.0118
59725000,0.0813
59726000,0.0813
59727000,0.0813
59728000,0.0813
59729000,0.1508
59730000,0.0813
59731000,0.2203
59732004,0.2203
59733000,0.3593
59734000,0.4983
59735000,0.4288
59736000,0.4288
59737000,0.4983
59738000,0.4983
59739000,0.4288
59740000,0.4288
59741004,0.4288
59742000,0.3593
59743000,0.4288
59744000,0.4288
59745000,0.4288
59746000,0.4288
59747000,0.4983
59748000,0.5678
59749000,0.5678
59750000,0.6373
59751000,0.6373
59752000,0.6373
59753000,0.6373
59754000,0.6373
59755004,0.7068
59756000,0.6373
59757000,0.7068
59758000,0.7763
59759000,0.7068
59760000,0.6373
59761000,0.6373
59762000,0.7068
59763000,0.6373
59764000,0.6373
59765000,0.7763
59766000,0.7763
59767000,0.7068
59768000,0.7068
59769000,0.7068
59770000,0.7068
59771000,0.7763
59772000,0.7763
59773000,0.7068
59774000,0.7068
59775000,0.7763
59776000,0.7068
59777000,0.6373
59778000,0.6373
59779000,0.6373
59780004,0.6373
59781000,0.6373
59782000,0.7068
59783000,0.6373
59784000,0.6373
59785004,0.6373
59786000,0.6373
59787000,0.6373
59788000,0.6373
59789000,0.6373
59790000,0.5678
59791004,0.6373
59792000,0.5678
59793004,0.4983
59794000,0.4288
59795000,0.4288
59796000,0.4288
59797000,0.3593
59798000,0.3593
59799000,0.4288
59800000,0.4288
59801004,0.4983
59802000,0.4983
59803000,0.4983
59804000,0.4288
59805000,0.4983
59806000,0.3593
59807004,0.2203
59808000,0.2203
59809000,0.1508
59810000,0.1508
59811000,0.1508
59812000,0.1508
59813004,0.0813
59814000,0.0813
59815004,0.0118
59816000,0.0813
59817000,0.0118
59818000,0.0118
59819000,-0.0577
59820004,-0.0577
59821004,-0.0577
59822000,-0.0577
59823000,0.0118
59824000,0.0118
59825000,0.0118
59826000,0.0118
59827000,0.0118
59828000,0.0118
59829000,-0.1272
59830000,-0.1272
59831000,-0.1272
59832000,-0.1272
59833000,0.0118
59834000,-0.1272
59835000,-0.0577
59836000,0.0118
59837000,-0.1272
59838000,-0.1967
59839000,-0.1967
59840000,-0.2662
59841000,-0.2662
59842000,-0.3357
59843000,-0.4747
59844000,-0.4747
59845000,-0.4747
59846000,-0.5442
59847004,-0.6137
59848000,-0.5442
59849000,-0.5442
59850000,-0.5442
59851000,-0.6137
59852000,-0.6137
59853000,-0.6137
59854000,-0.6137
59855000,-0.6832
59856000,-0.6832
59857000,-0.6832
59858004,-0.7527
59859000,-0.7527
59860000,-0.7527
59861000,-0.7527
59862000,-0.7527
59863000,-0.7527
59864000,-0.7527
59865000,-0.6832
59866004,-0.6832
59867000,-0.6832
59868000,-0.6832
59869000,-0.6832
59870000,-0.6137
59871000,-0.6832
59872000,-0.6832
59873000,-0.6832
59874000,-0.6832
59875004,-0.6832
59876000,-0.6832
59877000,-0.6832
59878000,-0.7527
59879000,-0.8222
59880000,-0.8222
59881004,-0.6832
59882000,-0.6832
59883000,-0.6832
59884000,-0.6832
59885000,-0.6832
59886000,-0.6832
59887000,-0.6137
59888000,-0.6137
59889004,-0.5442
59890000,-0.5442
59891000,-0.4747
59892000,-0.4747
59893000,-0.4747
59894000,-0.4747
59895000,-0.4747
59896000,-0.4747
59897000,-0.4052
59898000,-0.3357
59899000,-0.2662
59900000,-0.1967
59901000,-0.1967
59902000,-0.1272
59903000,-0.0577
59904004,-0.1272
59905000,0.0118
59906000,-0.0577
59907000,-0.1272
59908000,-0.0577
59909000,-0.0577
59910000,-0.1272
59911000,-0.0577
59912000,-0.0577
59913000,-0.0577
59914000,0.0118
59915000,0.0118
59916000,0.0118
59917000,-0.0577
59918004,0.0118
59919000,0.0118
59920000,-0.0577
59921000,-0.0577
59922000,0.0118
59923000,0.0813
59924000,0.0118
59925000,0.0118
59926000,0.0813
59927000,0.0813
59928004,0.0813
59929000,0.0813
59930000,0.0813
59931004,0.1508
59932000,0.2203
59933000,0.2898
59934000,0.4288
59935004,0.4288
59936000,0.4288
59937004,0.4983
59938000,0.4288
59939000,0.4983
59940000,0.4288
59941000,0.4288
59942000,0.3593
59943000,0.3593
59944000,0.4288
59945000,0.4288
59946000,0.4288
59947000,0.4288
59948000,0.5678
59949004,0.5678
59950000,0.5678
59951000,0.5678
59952000,0.6373
59953000,0.6373
59954000,0.6373
